#"Step","eletrostastic","Non-Contacts","Bonds","Angles","Dihedrals","Impropers","contact_1-6-12"
249000,0.0,3.979336738586426,130.11196899414062,143.22950744628906,56.42109680175781,34.979740142822266,-276.8216552734375
250000,0.0,3.890969753265381,134.5863800048828,151.2613067626953,45.420257568359375,34.24342346191406,-283.1421203613281
251000,0.0,4.34642219543457,135.32321166992188,138.2740478515625,48.39077377319336,30.057994842529297,-287.286865234375
252000,0.0,4.408768653869629,127.55548095703125,147.62608337402344,56.62934875488281,40.47234344482422,-280.177734375
253000,0.0,5.508993148803711,124.50985717773438,145.16065979003906,54.76663589477539,31.958892822265625,-280.63250732421875
254000,0.0,3.66093111038208,121.80795288085938,140.3494873046875,53.44416427612305,39.44369888305664,-287.80218505859375
255000,0.0,5.721685409545898,142.6834259033203,141.19775390625,54.32051086425781,34.60940933227539,-281.57763671875
256000,0.0,4.3969268798828125,146.53353881835938,144.55789184570312,57.776031494140625,30.8050537109375,-279.9178466796875
257000,0.0,6.461068153381348,143.90411376953125,135.2165985107422,58.08063507080078,35.96697235107422,-274.6009521484375
258000,0.0,5.307692050933838,128.1896514892578,143.7664031982422,63.57015609741211,41.554473876953125,-273.8403015136719
259000,0.0,4.451388359069824,140.32598876953125,140.93563842773438,55.83294677734375,32.74945831298828,-271.57177734375
260000,0.0,5.890028953552246,128.32186889648438,134.51522827148438,57.24528884887695,32.14277648925781,-274.73016357421875
261000,0.0,5.045956611633301,127.4461669921875,144.2581787109375,53.86565399169922,37.23558044433594,-266.6695556640625
262000,0.0,7.988574981689453,127.18142700195312,146.14678955078125,59.39543151855469,33.004417419433594,-276.3965759277344
263000,0.0,4.753617763519287,144.68508911132812,148.37786865234375,51.57640838623047,37.89875030517578,-281.88775634765625
264000,0.0,3.8535280227661133,116.66653442382812,141.82034301757812,48.2335205078125,33.20989227294922,-278.30938720703125
265000,0.0,4.3616862297058105,128.73223876953125,135.91712951660156,62.056121826171875,35.01917266845703,-278.1165771484375
266000,0.0,3.8680968284606934,136.7336883544922,149.32421875,53.52617263793945,39.331966400146484,-276.69732666015625
267000,0.0,4.786805152893066,117.10244750976562,150.5789031982422,63.180580139160156,38.7364387512207,-266.41143798828125
268000,0.0,3.453449010848999,144.72076416015625,135.53724670410156,58.29084777832031,27.75574493408203,-278.9493713378906
269000,0.0,4.620071887969971,132.09535217285156,138.376708984375,54.709800720214844,39.80720520019531,-276.2390441894531
270000,0.0,3.078800916671753,139.892822265625,166.69871520996094,59.275421142578125,36.94696807861328,-275.66162109375
271000,0.0,5.599825382232666,144.9027862548828,140.72723388671875,59.32743835449219,31.72977638244629,-274.1648254394531
272000,0.0,4.703388214111328,125.51651000976562,158.25042724609375,53.0826416015625,32.826168060302734,-282.76953125
273000,0.0,5.57673454284668,142.41712951660156,164.60409545898438,55.29084777832031,33.930538177490234,-282.8052978515625
274000,0.0,4.71950626373291,128.86587524414062,152.73358154296875,56.15166473388672,26.82215118408203,-278.65435791015625
275000,0.0,5.373277187347412,133.99168395996094,140.41928100585938,49.26782989501953,32.30632400512695,-275.7630615234375
276000,0.0,3.4124274253845215,131.98707580566406,140.7354278564453,59.63213348388672,38.10151672363281,-275.6916809082031
277000,0.0,4.910472393035889,157.44058227539062,151.16226196289062,55.697837829589844,36.5861930847168,-278.4256591796875
278000,0.0,4.586977958679199,130.47447204589844,143.5916290283203,56.702484130859375,31.32375717163086,-278.33160400390625
279000,0.0,4.801424026489258,126.15592956542969,139.58457946777344,53.57880783081055,34.675628662109375,-278.025634765625
280000,0.0,5.869843482971191,142.54922485351562,131.694091796875,55.92636489868164,29.665096282958984,-276.3482360839844
281000,0.0,3.299323320388794,131.67608642578125,154.11309814453125,56.55529022216797,33.624549865722656,-280.16839599609375
282000,0.0,5.35324764251709,127.21109008789062,139.316650390625,56.19184112548828,35.004615783691406,-272.0617980957031
283000,0.0,6.972333908081055,130.67588806152344,149.8024444580078,58.03578567504883,35.893951416015625,-278.28424072265625
284000,0.0,5.530847072601318,135.31106567382812,148.25216674804688,63.14030838012695,36.2451171875,-276.5968933105469
285000,0.0,3.598015308380127,144.0294189453125,134.77621459960938,55.44725036621094,26.9831600189209,-278.79595947265625
286000,0.0,4.693249702453613,136.87985229492188,148.7595672607422,55.44856262207031,35.64202880859375,-275.0677795410156
287000,0.0,5.257473468780518,133.9641571044922,135.86929321289062,61.268310546875,32.40444564819336,-270.40142822265625
288000,0.0,4.658007621765137,137.8528594970703,139.74984741210938,60.2335205078125,32.62493133544922,-281.1154479980469
289000,0.0,3.6544413566589355,136.44480895996094,149.4596710205078,62.049964904785156,36.81255340576172,-267.4605712890625
290000,0.0,4.371133804321289,122.52214050292969,156.9786376953125,53.98455810546875,31.32268714904785,-285.3716125488281
291000,0.0,4.041743278503418,128.02786254882812,141.88339233398438,49.57106399536133,35.79578399658203,-280.55755615234375
292000,0.0,5.1872968673706055,140.8313446044922,149.9251708984375,53.35963439941406,40.14448547363281,-269.0074462890625
293000,0.0,4.981104850769043,130.952880859375,143.2777862548828,50.16187286376953,36.03434371948242,-283.7793273925781
294000,0.0,4.983089923858643,127.13916015625,138.6167755126953,55.9018669128418,34.432369232177734,-284.97869873046875
295000,0.0,4.220969200134277,134.0654296875,138.61111450195312,61.34079360961914,35.620826721191406,-281.2063293457031
296000,0.0,5.332277297973633,114.46673583984375,128.4745330810547,49.729949951171875,36.309391021728516,-271.28009033203125
297000,0.0,3.629720449447632,129.91644287109375,149.47613525390625,53.4670524597168,33.049652099609375,-285.837646484375
298000,0.0,4.051172733306885,128.18833923339844,144.10919189453125,55.30064010620117,36.27497100830078,-283.725830078125
299000,0.0,5.3126139640808105,143.29983520507812,145.13412475585938,58.48787307739258,37.40324401855469,-277.5443115234375
300000,0.0,4.601509094238281,121.38524627685547,140.59214782714844,54.49190139770508,38.12152099609375,-277.256103515625
301000,0.0,4.1134514808654785,125.38346862792969,145.2054443359375,51.979515075683594,43.308929443359375,-279.1679992675781
302000,0.0,4.956198215484619,146.36619567871094,166.04019165039062,62.78998565673828,30.380496978759766,-270.021240234375
303000,0.0,4.060957908630371,139.37765502929688,144.93597412109375,58.77338409423828,30.860193252563477,-272.42022705078125
304000,0.0,3.3113436698913574,132.83889770507812,159.62255859375,56.17222213745117,31.73309326171875,-269.2685546875
305000,0.0,5.537441730499268,138.8034210205078,152.121826171875,58.32233428955078,35.802886962890625,-280.9919738769531
306000,0.0,4.946384906768799,122.52513122558594,134.4225616455078,60.673179626464844,30.66364860534668,-288.9485778808594
307000,0.0,4.773289680480957,119.69793701171875,132.4149169921875,55.15263366699219,31.003353118896484,-285.3326721191406
308000,0.0,4.2971696853637695,127.68566131591797,144.10089111328125,49.253047943115234,27.340267181396484,-281.38446044921875
309000,0.0,3.954157829284668,143.07040405273438,137.38790893554688,57.42793273925781,37.269630432128906,-277.0599060058594
310000,0.0,4.574621200561523,148.66964721679688,141.4189910888672,60.38666534423828,39.546180725097656,-272.4378967285156
311000,0.0,4.3752336502075195,126.10757446289062,128.45416259765625,55.679771423339844,37.876068115234375,-276.17132568359375
312000,0.0,3.7814457416534424,129.92332458496094,148.37979125976562,49.39202117919922,39.73035430908203,-276.7886047363281
313000,0.0,3.8607192039489746,145.13125610351562,138.41354370117188,44.72027587890625,36.8509635925293,-276.80810546875
314000,0.0,5.083894729614258,143.14028930664062,142.55343627929688,53.65500259399414,35.68258285522461,-282.3724365234375
315000,0.0,3.529273271560669,136.91864013671875,142.0101318359375,55.41583251953125,32.89946746826172,-280.4484558105469
316000,0.0,3.3964898586273193,136.06968688964844,142.79434204101562,54.52611541748047,32.88475036621094,-279.2591552734375
317000,0.0,3.7564077377319336,127.2103042602539,149.32972717285156,52.936424255371094,38.38264083862305,-280.460205078125
318000,0.0,3.3770666122436523,132.19398498535156,135.4479522705078,58.31805419921875,37.830406188964844,-277.8412780761719
319000,0.0,3.782212257385254,136.4429931640625,125.60032653808594,54.49358367919922,34.670188903808594,-276.9307861328125
320000,0.0,6.701944351196289,129.52963256835938,136.71099853515625,53.52101135253906,32.01386260986328,-279.3612060546875
321000,0.0,6.189835548400879,138.44020080566406,137.20460510253906,52.945884704589844,34.414608001708984,-278.6224670410156
322000,0.0,4.156641006469727,140.50042724609375,144.7476806640625,55.77207946777344,33.609352111816406,-287.2136535644531
323000,0.0,4.094072341918945,130.841064453125,125.62898254394531,55.895023345947266,36.39714813232422,-276.5302734375
324000,0.0,4.689844131469727,121.97251892089844,129.70892333984375,56.67412567138672,37.43402862548828,-273.5667419433594
325000,0.0,4.339309215545654,121.0658187866211,142.45428466796875,56.5382080078125,32.60778045654297,-276.8013916015625
326000,0.0,3.748678207397461,122.85563659667969,134.7027587890625,53.52067565917969,33.349754333496094,-277.3086853027344
327000,0.0,4.968714714050293,144.92547607421875,134.61114501953125,55.65705871582031,37.84321975708008,-270.9468994140625
328000,0.0,4.776154518127441,138.37881469726562,163.81117248535156,44.5257682800293,34.45175552368164,-281.57763671875
329000,0.0,4.316863059997559,133.2725372314453,153.50994873046875,52.79066848754883,36.361907958984375,-277.02117919921875
330000,0.0,4.215261459350586,132.0719451904297,133.202880859375,50.1546630859375,33.1397819519043,-276.4891052246094
331000,0.0,4.055149078369141,131.41616821289062,124.60884094238281,48.52440643310547,38.46429443359375,-279.414306640625
332000,0.0,5.988049507141113,138.41732788085938,139.22711181640625,50.289764404296875,40.61474609375,-278.4124755859375
333000,0.0,4.639220237731934,138.2744140625,146.13389587402344,53.774505615234375,35.16934585571289,-275.9884033203125
334000,0.0,5.172347545623779,132.64328002929688,133.94970703125,59.38243865966797,27.675827026367188,-278.53973388671875
335000,0.0,4.1577582359313965,136.52865600585938,147.99078369140625,56.41484832763672,42.274383544921875,-275.1783447265625
336000,0.0,4.482509613037109,125.58995056152344,153.35675048828125,48.45414733886719,33.45515060424805,-283.3282470703125
337000,0.0,5.328030109405518,135.18740844726562,155.0706787109375,62.124595642089844,34.10936737060547,-276.08856201171875
338000,0.0,6.402092933654785,122.41445922851562,147.41546630859375,50.12662124633789,36.72999572753906,-271.1834716796875
339000,0.0,4.108445644378662,130.86294555664062,145.47943115234375,54.09642791748047,37.542213439941406,-289.2010498046875
340000,0.0,6.496651649475098,133.25259399414062,133.2821044921875,53.48113250732422,30.926427841186523,-288.1253356933594
341000,0.0,5.295326232910156,129.8061065673828,147.5519256591797,56.45888900756836,38.20850372314453,-276.31207275390625
342000,0.0,3.614811897277832,117.32115173339844,136.7258758544922,46.944923400878906,32.88327407836914,-279.15179443359375
343000,0.0,6.172667503356934,117.82062530517578,140.54348754882812,49.86665344238281,33.65763473510742,-284.6558532714844
344000,0.0,5.146252632141113,138.47467041015625,156.18234252929688,53.37657928466797,37.948707580566406,-278.91644287109375
345000,0.0,3.100295066833496,115.90572357177734,162.11752319335938,54.23955154418945,35.756202697753906,-269.7037353515625
346000,0.0,4.972740173339844,149.27154541015625,146.736083984375,53.593223571777344,33.54582977294922,-274.621826171875
347000,0.0,4.499251365661621,139.15835571289062,141.73422241210938,47.40457534790039,40.148529052734375,-281.45697021484375
348000,0.0,4.03402042388916,124.38597106933594,164.79371643066406,55.657386779785156,41.50806427001953,-276.072021484375
349000,0.0,4.58681583404541,128.44973754882812,144.7154541015625,60.080169677734375,40.976959228515625,-274.70782470703125
350000,0.0,3.992537498474121,137.23895263671875,145.7919921875,53.965030670166016,36.40138626098633,-286.95013427734375
351000,0.0,4.591838836669922,143.0435791015625,149.5392303466797,53.462738037109375,42.49940872192383,-282.9468688964844
352000,0.0,5.363729476928711,132.2017822265625,155.8200225830078,58.09313201904297,35.401954650878906,-276.66424560546875
353000,0.0,3.6714062690734863,121.68667602539062,144.34768676757812,50.070350646972656,39.83076477050781,-271.77587890625
354000,0.0,4.168753623962402,116.31414794921875,148.16030883789062,57.060302734375,37.215087890625,-282.93194580078125
355000,0.0,5.942454814910889,134.48670959472656,170.8761749267578,55.14252471923828,39.475181579589844,-273.8451843261719
356000,0.0,5.699064254760742,138.35142517089844,132.45187377929688,53.535316467285156,32.81785202026367,-271.3390808105469
357000,0.0,8.106700897216797,134.73797607421875,145.1041259765625,52.91889953613281,38.094322204589844,-274.83563232421875
358000,0.0,3.765317440032959,141.8362274169922,137.8487091064453,56.32777404785156,36.81324005126953,-269.2481689453125
359000,0.0,6.559806823730469,134.87400817871094,150.8257598876953,65.13562774658203,38.205772399902344,-264.8420715332031
360000,0.0,5.738579750061035,139.78598022460938,149.22962951660156,59.45323944091797,30.71747589111328,-274.7976989746094
361000,0.0,5.363035202026367,125.40983581542969,157.489013671875,57.55655288696289,33.96896743774414,-276.9278564453125
362000,0.0,5.968550682067871,123.64791870117188,126.54188537597656,62.6583251953125,31.466140747070312,-273.68212890625
363000,0.0,4.293043613433838,144.2392578125,150.1259307861328,55.896018981933594,34.89392852783203,-273.2038269042969
364000,0.0,6.043805122375488,139.8629150390625,145.4482879638672,48.584312438964844,38.20390319824219,-279.6973876953125
365000,0.0,6.295493125915527,135.2664794921875,156.69186401367188,55.05820083618164,39.629051208496094,-270.92791748046875
366000,0.0,7.581754207611084,120.50802612304688,139.21360778808594,55.931827545166016,40.71162414550781,-274.18377685546875
367000,0.0,4.463099479675293,134.10015869140625,150.75648498535156,59.73321533203125,36.61180114746094,-273.3512268066406
368000,0.0,3.8772451877593994,140.6211700439453,144.46298217773438,51.3216667175293,32.88704299926758,-275.794677734375
369000,0.0,4.424823760986328,140.74314880371094,146.28778076171875,50.43701934814453,36.30788040161133,-279.9361267089844
370000,0.0,5.3918890953063965,123.48656463623047,140.81689453125,62.81968688964844,41.0235595703125,-281.95599365234375
371000,0.0,4.034163475036621,142.50161743164062,142.01153564453125,56.650238037109375,46.46920394897461,-282.26190185546875
372000,0.0,4.716691017150879,127.19505310058594,141.67657470703125,59.237125396728516,35.783145904541016,-276.017578125
373000,0.0,3.535250186920166,133.8934783935547,156.95729064941406,55.06094741821289,30.676227569580078,-272.38580322265625
374000,0.0,6.196734428405762,138.45712280273438,152.33474731445312,55.53508758544922,31.507761001586914,-275.83465576171875
375000,0.0,6.081059455871582,131.10694885253906,153.66513061523438,54.24340057373047,32.851806640625,-281.3216552734375
376000,0.0,4.509125232696533,158.34439086914062,146.45266723632812,67.94678497314453,43.70920944213867,-273.00457763671875
377000,0.0,4.847351551055908,146.69451904296875,152.46124267578125,60.28377151489258,34.176025390625,-281.62908935546875
378000,0.0,4.717912673950195,128.29220581054688,158.62124633789062,61.47555923461914,41.93030548095703,-272.44195556640625
379000,0.0,4.543734550476074,136.55328369140625,131.05528259277344,52.237648010253906,30.93735122680664,-284.01513671875
380000,0.0,5.676529884338379,129.76124572753906,138.8279571533203,55.49530029296875,34.11405563354492,-281.3626708984375
381000,0.0,4.4246673583984375,129.78463745117188,151.9610595703125,49.568824768066406,31.386579513549805,-286.2840576171875
382000,0.0,4.54475736618042,143.04901123046875,139.73675537109375,48.554996490478516,40.18983840942383,-285.35076904296875
383000,0.0,3.812426805496216,137.6085662841797,151.17507934570312,53.82878875732422,34.41278839111328,-279.2535705566406
384000,0.0,5.191692352294922,135.2299346923828,153.8672332763672,56.02922821044922,39.923519134521484,-272.83349609375
385000,0.0,4.779828071594238,128.49755859375,134.0784912109375,58.3722038269043,31.82250213623047,-276.58721923828125
386000,0.0,5.132859230041504,139.0914306640625,147.23587036132812,52.802181243896484,37.84242248535156,-283.5765686035156
387000,0.0,5.369859218597412,135.4130859375,129.6980438232422,47.45796203613281,41.573341369628906,-278.0850830078125
388000,0.0,5.433883190155029,117.84268188476562,137.95245361328125,55.824485778808594,33.4321174621582,-282.8353576660156
389000,0.0,5.471109390258789,122.83551025390625,143.4137725830078,47.71562576293945,33.8528938293457,-279.0869445800781
390000,0.0,5.971539497375488,140.81517028808594,151.2339324951172,58.5992546081543,26.44875717163086,-283.4679870605469
391000,0.0,4.577452659606934,138.4948272705078,140.59986877441406,55.026695251464844,38.536216735839844,-277.708251953125
392000,0.0,3.7616655826568604,127.7716064453125,154.74594116210938,51.19911193847656,38.62504577636719,-279.5130615234375
393000,0.0,3.013490676879883,135.06866455078125,142.84628295898438,50.17444610595703,30.642074584960938,-274.4267578125
394000,0.0,4.429569244384766,146.001220703125,148.47952270507812,52.762611389160156,31.644563674926758,-279.54931640625
395000,0.0,5.24748420715332,121.77324676513672,156.70733642578125,48.317970275878906,40.219970703125,-277.8690185546875
396000,0.0,3.6880366802215576,141.67857360839844,128.49066162109375,57.39853286743164,42.394920349121094,-275.74981689453125
397000,0.0,5.9478254318237305,127.4963607788086,141.66439819335938,57.10301208496094,37.40293884277344,-277.7022399902344
398000,0.0,5.132901668548584,121.19212341308594,149.52261352539062,53.828125,31.370241165161133,-278.2025451660156
399000,0.0,4.193359375,129.7718505859375,136.93209838867188,56.9924201965332,37.79315185546875,-278.28369140625
400000,0.0,3.5062344074249268,132.77099609375,153.01583862304688,54.560218811035156,37.75278091430664,-281.7884521484375
401000,0.0,4.358342170715332,139.0556640625,144.9154815673828,60.09720993041992,30.176477432250977,-283.3232116699219
402000,0.0,5.663177490234375,137.63197326660156,148.2564697265625,60.19556427001953,35.227783203125,-274.91973876953125
403000,0.0,4.735995769500732,131.42715454101562,139.14120483398438,51.533817291259766,38.780555725097656,-278.72210693359375
404000,0.0,4.759681701660156,133.71005249023438,128.53164672851562,58.095115661621094,29.605329513549805,-278.7587585449219
405000,0.0,4.9582929611206055,122.35575866699219,140.77532958984375,59.678462982177734,38.161529541015625,-273.3031005859375
406000,0.0,5.519704818725586,148.13705444335938,146.28741455078125,50.812232971191406,37.49646759033203,-276.7917785644531
407000,0.0,7.319155693054199,124.67194366455078,139.20994567871094,56.761966705322266,35.01106262207031,-276.97650146484375
408000,0.0,3.7640647888183594,132.83306884765625,150.86947631835938,56.483489990234375,40.040042877197266,-277.664306640625
409000,0.0,4.934167385101318,134.46963500976562,140.01014709472656,51.078731536865234,29.973520278930664,-282.1420593261719
410000,0.0,4.567673683166504,128.8038330078125,127.58438110351562,56.028812408447266,30.44082260131836,-280.554931640625
411000,0.0,4.467737197875977,128.03067016601562,134.99520874023438,56.17958450317383,35.35744094848633,-280.21270751953125
412000,0.0,4.222339630126953,125.26237487792969,133.2332305908203,50.395904541015625,29.52499008178711,-280.7585144042969
413000,0.0,4.283967018127441,128.52561950683594,146.61331176757812,52.52779769897461,35.79072189331055,-277.8089599609375
414000,0.0,5.916230201721191,148.40716552734375,165.33074951171875,53.437416076660156,39.383609771728516,-269.3272705078125
415000,0.0,4.559062480926514,134.20745849609375,130.88790893554688,59.387725830078125,33.843116760253906,-273.46417236328125
416000,0.0,5.078577041625977,141.18038940429688,128.7323455810547,50.2461051940918,30.793228149414062,-275.70703125
417000,0.0,5.733340263366699,130.9189453125,170.92935180664062,55.60901641845703,43.64553451538086,-281.2336730957031
418000,0.0,3.9845166206359863,134.0186309814453,150.64730834960938,60.196617126464844,34.101051330566406,-277.7669372558594
419000,0.0,3.830453872680664,139.95123291015625,142.71902465820312,51.32679748535156,39.751914978027344,-274.20770263671875
420000,0.0,6.12109375,128.22564697265625,149.84506225585938,55.40027618408203,37.04054260253906,-260.15667724609375
421000,0.0,4.9456868171691895,136.29653930664062,152.6651611328125,54.101348876953125,37.83522033691406,-280.4287414550781
422000,0.0,6.136544227600098,126.38958740234375,135.7554931640625,47.625431060791016,32.27353286743164,-288.49859619140625
423000,0.0,3.7121169567108154,139.06793212890625,143.7581787109375,53.52153015136719,33.77692413330078,-274.2205505371094
424000,0.0,4.2667083740234375,126.3726806640625,137.08709716796875,55.476661682128906,32.796085357666016,-273.36749267578125
425000,0.0,5.413118362426758,141.4144287109375,150.90695190429688,60.61954116821289,35.31700134277344,-279.6670227050781
426000,0.0,6.120609283447266,123.283203125,139.04991149902344,54.060420989990234,32.19175338745117,-275.53424072265625
427000,0.0,3.6187806129455566,137.9073028564453,133.58663940429688,54.817665100097656,29.41185188293457,-270.75164794921875
428000,0.0,4.081003665924072,139.75257873535156,141.28265380859375,53.96920394897461,38.94561767578125,-280.8327941894531
429000,0.0,4.810371398925781,135.65530395507812,142.29208374023438,52.44742965698242,30.310832977294922,-279.26092529296875
430000,0.0,4.794974327087402,136.33726501464844,151.50917053222656,61.08909606933594,39.42391586303711,-267.7753601074219
431000,0.0,4.157791614532471,125.81602478027344,145.40576171875,56.588687896728516,39.474830627441406,-279.6368713378906
432000,0.0,3.7746827602386475,133.93260192871094,152.6402587890625,63.030479431152344,37.20943832397461,-271.4450988769531
433000,0.0,5.060589790344238,131.17555236816406,136.7461700439453,52.997955322265625,38.3455810546875,-269.58343505859375
434000,0.0,3.418351650238037,130.94444274902344,146.02699279785156,54.240718841552734,31.1097412109375,-274.92120361328125
435000,0.0,4.411333084106445,136.6251983642578,140.02896118164062,56.92091751098633,30.222110748291016,-276.17767333984375
436000,0.0,4.259904861450195,131.0763702392578,142.63198852539062,55.01427459716797,38.312232971191406,-275.5233154296875
437000,0.0,5.168713569641113,150.93463134765625,145.31455993652344,53.66997528076172,39.24296569824219,-278.6409912109375
438000,0.0,3.7365410327911377,137.62112426757812,151.93612670898438,52.577125549316406,27.811912536621094,-275.16302490234375
439000,0.0,4.974981307983398,155.2421875,143.98672485351562,47.96490478515625,35.01374053955078,-282.41937255859375
440000,0.0,6.549099922180176,135.1242218017578,133.120849609375,59.71868133544922,34.18240737915039,-281.2809143066406
441000,0.0,4.641332626342773,128.80238342285156,140.34088134765625,58.620033264160156,31.25975799560547,-275.04534912109375
442000,0.0,3.9794843196868896,117.64939880371094,160.37716674804688,58.01081848144531,38.17299270629883,-281.4901123046875
443000,0.0,3.877655506134033,135.82321166992188,141.8091278076172,53.1287841796875,33.75840759277344,-277.7236328125
444000,0.0,4.332065105438232,126.11408996582031,136.73646545410156,58.35005187988281,33.45918655395508,-277.86346435546875
445000,0.0,3.1985459327697754,127.82942962646484,148.45114135742188,53.193485260009766,37.20772933959961,-281.666748046875
446000,0.0,4.9336113929748535,133.3446502685547,150.7149200439453,60.10688781738281,34.979923248291016,-280.77020263671875
447000,0.0,5.124093055725098,138.1416473388672,146.94012451171875,54.2553596496582,33.9405403137207,-277.8507080078125
448000,0.0,4.429471015930176,137.71322631835938,137.62550354003906,52.40654754638672,38.810333251953125,-279.74609375
449000,0.0,4.546470642089844,136.78488159179688,149.95433044433594,49.72682189941406,40.99471664428711,-276.8127136230469
450000,0.0,4.486186981201172,145.26611328125,139.2247772216797,53.234535217285156,32.57796096801758,-270.3153381347656
451000,0.0,4.254642009735107,125.1353530883789,156.5658721923828,60.847251892089844,36.89009094238281,-262.75225830078125
452000,0.0,6.024772644042969,127.02537536621094,144.23416137695312,56.15380096435547,32.36029052734375,-276.23486328125
453000,0.0,4.148948669433594,121.95550537109375,152.2110595703125,58.84264373779297,40.28184509277344,-275.11322021484375
454000,0.0,3.376553535461426,144.35984802246094,147.46731567382812,59.03851318359375,28.7644100189209,-281.4670715332031
455000,0.0,4.874630451202393,130.68516540527344,142.61184692382812,57.55853271484375,35.621185302734375,-269.0966491699219
456000,0.0,3.2870678901672363,144.01780700683594,154.39051818847656,54.13813781738281,30.34235954284668,-278.50054931640625
457000,0.0,3.503577709197998,125.10935974121094,130.81192016601562,53.947662353515625,33.23662185668945,-289.9700622558594
458000,0.0,4.0213847160339355,129.66163635253906,139.22515869140625,52.082027435302734,39.94819259643555,-284.26708984375
459000,0.0,4.45184326171875,122.61524963378906,138.61688232421875,58.30758285522461,30.890905380249023,-283.6551208496094
460000,0.0,5.334690093994141,127.46885681152344,147.27186584472656,58.075069427490234,33.49192810058594,-278.20379638671875
461000,0.0,3.5473647117614746,131.90972900390625,132.9169921875,51.87482452392578,39.813148498535156,-280.76470947265625
462000,0.0,6.030778408050537,127.17102813720703,147.11593627929688,46.878971099853516,32.217342376708984,-272.8276062011719
463000,0.0,4.554800987243652,122.92059326171875,133.69325256347656,51.33246612548828,34.143096923828125,-278.365234375
464000,0.0,4.452206611633301,137.3601531982422,147.02825927734375,54.110565185546875,33.961849212646484,-274.4594421386719
465000,0.0,4.761457920074463,136.4307098388672,131.529541015625,54.800148010253906,31.73879051208496,-273.1929626464844
466000,0.0,5.066136360168457,121.23136138916016,155.7937469482422,54.77963638305664,42.73969650268555,-281.4892272949219
467000,0.0,3.60567569732666,136.7383270263672,142.28097534179688,47.86558532714844,29.1781005859375,-286.41571044921875
468000,0.0,4.830168724060059,138.99102783203125,146.00131225585938,47.941680908203125,33.7666015625,-275.7421875
469000,0.0,5.311985492706299,126.7939224243164,135.69683837890625,47.95582580566406,33.72965621948242,-276.7314453125
470000,0.0,5.769758224487305,130.26817321777344,138.91390991210938,47.16073226928711,32.61438751220703,-284.7637939453125
471000,0.0,4.828884124755859,136.92906188964844,129.89590454101562,50.31269073486328,41.80784606933594,-278.8399353027344
472000,0.0,3.5191421508789062,137.85894775390625,148.34974670410156,52.02838134765625,35.54533004760742,-281.5806884765625
473000,0.0,5.6410627365112305,125.25968933105469,146.41671752929688,59.72543716430664,35.05453109741211,-284.14874267578125
474000,0.0,4.985756874084473,143.28965759277344,141.5089111328125,58.61913299560547,30.490131378173828,-280.00152587890625
475000,0.0,5.5211286544799805,141.45074462890625,136.57406616210938,58.25904846191406,39.76734161376953,-267.70416259765625
476000,0.0,5.563026428222656,136.2724609375,131.04351806640625,53.83128356933594,37.19373321533203,-271.06866455078125
477000,0.0,5.413173198699951,114.34965515136719,142.61480712890625,57.57014083862305,30.520347595214844,-275.83740234375
478000,0.0,5.2843828201293945,134.4405517578125,128.21078491210938,58.631553649902344,33.261260986328125,-278.936279296875
479000,0.0,3.265648365020752,123.9052963256836,139.9613800048828,50.46049880981445,35.29247283935547,-281.795166015625
480000,0.0,5.63162899017334,124.39089965820312,144.5428009033203,49.530792236328125,40.35504150390625,-271.7958984375
481000,0.0,5.812854290008545,135.89639282226562,146.13841247558594,49.03778076171875,34.893550872802734,-282.0132141113281
482000,0.0,3.373878240585327,128.2101287841797,139.95916748046875,46.92103576660156,37.046993255615234,-282.003173828125
483000,0.0,4.876489639282227,129.59718322753906,154.917724609375,57.08181381225586,35.96394348144531,-282.3125
484000,0.0,4.943826198577881,147.90809631347656,143.16038513183594,51.465599060058594,42.47627258300781,-272.75299072265625
485000,0.0,4.534571647644043,123.30843353271484,146.39755249023438,56.018306732177734,37.41786575317383,-280.3893737792969
486000,0.0,6.397312164306641,122.22396850585938,134.97076416015625,56.982078552246094,35.34844970703125,-282.3648681640625
487000,0.0,4.299290657043457,113.47453308105469,147.8644256591797,57.90214538574219,38.88718032836914,-270.3721618652344
488000,0.0,5.969369888305664,139.47409057617188,132.88853454589844,55.50883865356445,33.74400329589844,-279.9889831542969
489000,0.0,5.63173770904541,130.92391967773438,146.71875,60.54405975341797,39.86603927612305,-272.45947265625
490000,0.0,5.722401142120361,120.57211303710938,144.68142700195312,60.77448272705078,37.77882766723633,-266.3668212890625
491000,0.0,3.7853822708129883,143.07546997070312,124.02307891845703,56.34295654296875,28.77094268798828,-273.67242431640625
492000,0.0,4.517732620239258,136.3211669921875,142.91905212402344,54.44124984741211,32.73476791381836,-277.52685546875
493000,0.0,5.3788909912109375,132.30654907226562,164.5802001953125,63.848331451416016,33.83426284790039,-274.63873291015625
494000,0.0,5.589846611022949,119.354248046875,151.10726928710938,61.35361862182617,41.305152893066406,-268.89453125
495000,0.0,9.214519500732422,123.3360595703125,150.78085327148438,60.254852294921875,38.970375061035156,-272.1099548339844
496000,0.0,4.744794845581055,124.01695251464844,141.22003173828125,56.95465087890625,37.45943832397461,-274.3304748535156
497000,0.0,3.6948652267456055,123.93670654296875,139.95001220703125,52.58086395263672,35.84111785888672,-281.519287109375
498000,0.0,3.9131031036376953,136.82528686523438,149.35487365722656,62.789825439453125,36.63792419433594,-272.28558349609375
