#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
91000,67.09351348876953,389.28205561917275,456.3755691079423,60.025473852809476
92000,90.22416687011719,397.0865346956998,487.310701565817,61.22888805590639
93000,79.2979965209961,395.5487752519548,474.8467717729509,60.99177273566484
94000,77.04735565185547,401.3325771186501,478.37993277050555,61.88360795567504
95000,97.31422424316406,390.1647504121065,487.4789746552706,60.16158126502755
96000,92.17875671386719,402.81852095387876,494.99727766774595,62.11273355121885
97000,88.73534393310547,379.52963234484196,468.2649762779474,58.521695757197605
98000,118.33198547363281,380.26235682796687,498.5943423015997,58.634678448457734
99000,87.56906127929688,391.697986388579,479.2670476678759,60.39799908775393
100000,116.89852905273438,380.22084480989724,497.1193738626316,58.628277489257975
101000,76.70326232910156,377.45139630977064,454.1546586388722,58.20124147223263
102000,86.12562561035156,374.6462986250408,460.77192423539236,57.76870851753089
103000,110.00833129882812,394.642127962783,504.6504592616111,60.851971960457405
104000,113.91071319580078,400.23566994350404,514.1463831393048,61.71446999513904
105000,100.08009338378906,387.4392457557842,487.5193391395733,59.74132118336627
106000,109.8587875366211,364.7127983085811,474.5715858452022,56.23700918819977
107000,68.28075408935547,426.5246977750212,494.80545186437666,65.76811523754974
108000,79.93302154541016,396.320041407831,476.25306295324117,61.11069837275713
109000,79.20799255371094,367.9488103380427,447.1568028917536,56.73598712118686
110000,83.75482940673828,391.84265247685835,475.59748188359663,60.420305922538766
111000,80.63725280761719,360.3802922377363,441.0175450453535,55.56895699797231
112000,88.0837631225586,365.4827720283065,453.5665351508651,56.35573553767718
113000,108.1397705078125,402.1067368281074,510.2465073359199,62.00297976520789
114000,108.1448974609375,414.9427197286859,523.0876171896234,63.982228345644735
115000,95.99282836914062,386.6946541876532,482.68748255679384,59.626508643053356
116000,80.2691650390625,402.0540566863492,482.3232217254117,61.99485673352425
117000,101.00496673583984,427.82522402331233,528.8301907591522,65.96865030764828
118000,57.00782775878906,382.56422397773713,439.5720517365262,58.98961560627613
119000,75.00108337402344,394.07553529855795,469.0766186725814,60.764606019333975
120000,78.19612884521484,376.0445925388485,454.24072138406336,57.98431890478161
121000,102.30624389648438,416.49811029434204,518.8043541908264,64.22206230249436
122000,58.501380920410156,414.59951914008707,473.1009000604972,63.92930841866674
123000,111.07240295410156,391.8233956480399,502.89579860214144,60.41733660952255
124000,106.3924560546875,390.93621479254216,497.32867084722966,60.280537467420594
125000,110.00022888183594,387.86615776247345,497.8663866443094,59.80714901982848
126000,100.55622100830078,400.10226186178625,500.658482870087,61.69389909235708
127000,103.46709442138672,370.95503848884255,474.42213291022927,57.19953345386948
128000,91.48834228515625,388.77517316956073,480.263515454717,59.94731494775221
129000,83.93602752685547,351.98638003505766,435.92240756191313,54.274654961256886
130000,92.55958557128906,377.0961215654388,469.65570713672787,58.1464597668634
131000,92.75917053222656,383.93783144978806,476.6970019820146,59.20141945956826
132000,103.42544555664062,402.04965232126415,505.4750978779048,61.99417760100983
133000,105.4598388671875,382.95416934229434,488.41400820948184,59.04974335926753
134000,120.83316802978516,390.4430408384651,511.27620886825025,60.204492348314716
135000,85.97123718261719,413.25498940516263,499.2262265877798,63.72198821655863
136000,108.43077087402344,411.5402121155057,519.9709829895291,63.45757757168578
137000,86.264892578125,369.17017287015915,455.43506544828415,56.92431551618506
138000,125.1825942993164,391.3666202353779,516.5492145346943,60.3469039754117
139000,109.92603302001953,383.0551871545613,492.9812201745808,59.06531983386063
140000,103.8950424194336,383.94731144513935,487.84235386457294,59.20288123055119
141000,93.28553009033203,406.5123065263033,499.7978366166353,62.682298025344934
142000,92.66460418701172,382.75940185785294,475.42400604486465,59.01971112331944
143000,64.73892211914062,387.2522028312087,451.99112495034933,59.71248003845245
144000,82.15684509277344,387.05446094926447,469.2113060420379,59.68198916430884
145000,105.85600280761719,416.9947665249929,522.8507693326101,64.29864437237515
146000,99.79391479492188,402.6284564794041,502.422371274326,62.08342649743037
147000,79.97940063476562,402.5109291439876,482.4903297787532,62.06530433151698
148000,94.78984069824219,386.6085002431646,481.3983409414068,59.6132241074125
149000,124.93851470947266,380.34147426951677,505.2799889789894,58.64687798822717
150000,80.25507354736328,401.88087426964194,482.1359478170052,61.96815281415326
151000,103.65750122070312,390.77878907555714,494.43629029626027,60.256263157515356
152000,66.70577239990234,385.7220779778436,452.4278503777459,59.47654193637088
153000,88.24078369140625,389.10091184824705,477.3416955396533,59.997542329821584
154000,81.35861206054688,385.96272114198655,467.3213332025334,59.513647987750886
155000,101.01969909667969,379.0444101174362,480.0641092141159,58.44687675718585
156000,64.89602661132812,398.9943980774842,463.89042468881235,61.52307167388971
157000,91.09013366699219,378.30948220472783,469.39961587172,58.33355430738063
158000,78.27594757080078,392.7625574702397,471.0385050410405,60.562150973781776
159000,71.4019546508789,373.05246044835076,444.45441509922966,57.52294611872638
160000,106.9080810546875,383.9393819065299,490.8474629612174,59.201658532752525
161000,93.72267150878906,399.0759691428393,492.7986406516284,61.53564955098407
162000,107.68123626708984,380.3739740746096,488.0552103416994,58.65188930630017
163000,110.26449584960938,392.3692209573928,502.6337168070022,60.50150032157102
164000,78.93608093261719,397.02177489362657,475.95785582624376,61.218902397050684
165000,101.24531555175781,395.2971249166876,496.5424404684454,60.95296942993423
166000,109.52333068847656,393.81751511152834,503.3408458000049,60.72482051222806
167000,111.08577728271484,383.8822910282761,494.96806831099093,59.192855386112726
168000,109.39517211914062,384.3432692284696,493.7384413476102,59.263936070421224
169000,93.07714080810547,403.1664039855823,496.24354479368776,62.16637548904243
170000,107.09903717041016,349.25634783739224,456.3553850078024,53.8536967538778
171000,83.53791809082031,393.92732792859897,477.4652460194193,60.74175313546262
172000,88.3944091796875,383.7242795410566,472.1186887207441,59.16849075317466
173000,95.61589050292969,376.0684216446243,471.684312147554,57.9879932415383
174000,107.37371063232422,402.78440654231235,510.1581171746366,62.107473268372715
175000,106.68665313720703,384.9570225821808,491.64367571938783,59.35857396948048
176000,104.75076293945312,381.57869446696714,486.32945740642026,58.83765156111663
177000,93.55670928955078,403.0831410102546,496.6398502998054,62.15353672733663
178000,108.32081604003906,392.11375125776976,500.4345672978088,60.462108087704706
179000,94.95020294189453,385.2910532094538,480.24125615134835,59.41007993127346
180000,92.0208969116211,392.9950236007571,485.0159205123782,60.59799616478818
181000,68.08932495117188,401.42092735273764,469.5102523039095,61.897231148908745
182000,93.45254516601562,371.02270882204175,464.4752539880574,57.20996790302383
183000,79.51412963867188,380.80235995398834,460.3164895926602,58.717944407043674
184000,96.96961975097656,374.4421703713015,471.41179012227803,57.737232894700135
185000,90.37117004394531,366.62581056077033,456.99698060471565,56.53198673793873
186000,84.32820129394531,389.6502952519804,473.97849654592574,60.08225468339646
187000,91.60694885253906,415.64234498888254,507.2492938414216,64.09010729140273
188000,90.8509521484375,382.01004929095507,472.86100143939257,58.90416445924493
189000,64.38798522949219,381.41252090828493,445.8005061377771,58.81202837490056
190000,88.63822937011719,381.16372535191476,469.80195472203195,58.77366526273542
191000,71.23865509033203,391.43056173063815,462.6692168209702,60.3567634551808
192000,110.36546325683594,387.55347266746685,497.9189359243028,59.75893443936284
193000,86.82176208496094,387.8123851963319,474.6341472812928,59.798857541409845
194000,88.5721435546875,372.6229704800062,461.1951140346937,57.45672077262378
195000,66.56657409667969,381.48674290813506,448.05331700481474,58.8234730604364
196000,90.34820556640625,410.73961407132447,501.0878196377307,63.33412909448542
197000,72.5990982055664,396.78450492443517,469.3836031300016,61.182316476569184
198000,111.02767944335938,403.9825892802328,515.0102687235922,62.292227447425574
199000,106.6693115234375,423.28368855593726,529.9530000793748,65.26836676127485
200000,105.8748779296875,402.3106757628266,508.1855536925141,62.03442619593043
201000,91.44744110107422,389.0345666445792,480.4820077456534,59.9873122094486
202000,79.57221221923828,381.522266743239,461.0944789624773,58.82895066980576
203000,110.03297424316406,364.81202730629593,474.84500154946,56.25230983594809
204000,112.05878448486328,395.61517665348947,507.67396113835275,61.00201152148627
205000,108.08604431152344,390.75714563485235,498.8431899463758,60.25292584009896
206000,99.71208190917969,375.95511278510094,475.6671946942806,57.9705215448946
207000,106.75067901611328,385.4302949272096,492.1809739433229,59.43155035347177
208000,81.21717071533203,401.98522075638175,483.2023914717138,61.984242554795095
209000,111.53675079345703,390.64927973784506,502.1860305313021,60.23629342284016
210000,79.9705810546875,361.6855985959992,441.6561796506867,55.77022913869093
211000,87.31352233886719,367.82151135848835,455.13503369735554,56.71635821341054
212000,82.26841735839844,383.38715838384815,465.6555757422466,59.11650824610775
213000,91.07623291015625,382.8789524976164,473.95518540777266,59.038145273308174
214000,91.0685806274414,379.73344363830984,470.80202426575124,58.55312250623566
215000,92.74705505371094,383.6615748601034,476.40862991381437,59.15882198439205
216000,82.91777038574219,367.2733889343217,450.1911593200639,56.631840296992266
217000,95.5427474975586,395.51002507819794,491.05277257575653,60.985797639951954
218000,94.90777587890625,374.89732980309054,469.8051056819968,57.8074163521119
219000,75.40862274169922,390.393163330853,465.8017860725522,60.196801469719624
220000,68.10578155517578,372.38094451650977,440.48672607168555,57.41940150004532
221000,78.09984588623047,386.654290266335,464.7541361525655,59.620284715007585
222000,84.54861450195312,346.387063536793,430.9356780387461,53.41126652295447
223000,82.0845947265625,395.8665501754731,477.9511449020356,61.0407721439021
224000,97.7770767211914,364.8152485024184,462.5923252236098,56.25280652933745
225000,89.15673828125,387.5220929067582,476.6788311880082,59.754095826899885
226000,97.2008056640625,378.1624479701277,475.3632536341902,58.310882315499526
227000,84.67823028564453,356.3379631214775,441.01619340712205,54.94564873813869
228000,78.91668701171875,355.84645373001695,434.7631407417357,54.86986028680975
229000,87.3126449584961,380.21666763257235,467.52931259106845,58.62763338803452
230000,105.28863525390625,389.0643974551931,494.35303270909935,59.991911981045234
231000,130.780029296875,402.84727848507464,533.6273077819496,62.11716782814468
232000,111.63662719726562,414.62140879547223,526.2580359927379,63.93268370123629
233000,114.41702270507812,415.8227761965245,530.2397989016026,64.1179289404621
234000,82.37033081054688,405.6956927012652,488.0660235118121,62.55637998957855
235000,60.798683166503906,383.5656907586381,444.364373925142,59.14403710401462
236000,69.08700561523438,379.41069611301646,448.49770172825083,58.503356346041755
237000,84.00169372558594,400.1085592582822,484.1102529838681,61.69487012146888
238000,88.32649230957031,407.08518945705146,495.41168176662177,62.77063389617169
239000,112.41868591308594,385.2492262534797,497.66791216656566,59.40363041012055
240000,90.39459991455078,356.5538861490786,446.9484860636294,54.978943059981695
241000,99.08015441894531,387.28375664258783,486.36391106153314,59.71734548871545
242000,94.44805908203125,408.4564628023654,502.9045218843967,62.98207783802838
243000,125.28990173339844,397.96116190264,523.2510636360385,61.36375148406425
244000,128.32400512695312,377.7583261076361,506.0823312345892,58.24856861277373
245000,99.45166015625,377.87083716504276,477.32249732129276,58.265917292059186
246000,98.9761962890625,396.3666811727453,495.3428774618078,61.117890006558255
247000,93.89157104492188,379.6482416880317,473.5398127329536,58.53998476365338
248000,119.75393676757812,392.1432846658863,511.89722143346444,60.46666200122601
249000,91.90000915527344,363.21607684809715,455.1160860033706,56.00622173320567
250000,86.26021575927734,372.071293890127,458.3315096494043,57.37165482046132
251000,69.10556030273438,399.52132008969784,468.6268803924322,61.604320585854815
252000,96.51432037353516,391.65281293261796,488.1671333061531,60.3910335519413
253000,81.27252197265625,361.5235611535609,442.7960831262171,55.7452437222715
254000,70.90403747558594,385.94608361818246,456.8501210937684,59.51108255932781
255000,96.95514678955078,411.1820021234453,508.13714891299605,63.40234326483328
256000,104.15159606933594,379.31454530823976,483.4661413775757,58.48853034126003
257000,105.0284423828125,381.5894189537503,486.6178613365628,58.83930522686283
258000,108.54804992675781,377.20527940802276,485.7533293347806,58.16329139609284
259000,102.72364807128906,383.7702001109719,486.493848182261,59.17557149046777
260000,83.385009765625,395.9894955288619,479.3745052944869,61.05972974286829
261000,101.18196105957031,398.90300895262044,500.08497001219075,61.50897989789912
262000,97.32003784179688,391.62006943579763,488.9401072775945,60.38598465774269
263000,105.40399169921875,387.8066722198855,493.21066391910426,59.79797662713868
264000,65.47442626953125,374.8433054431807,440.317731712712,57.79908604827084
265000,87.96977996826172,388.7950445073657,476.7648244756274,59.950379015182534
266000,106.0867919921875,359.33635464683175,465.42314663901925,55.407986699798315
267000,107.97373962402344,388.83848815318197,496.8122277772054,59.957077822354286
268000,90.80867004394531,409.1574425790459,499.9661126229912,63.090165643898494
269000,93.37010192871094,406.82589826197363,500.1960001906846,62.73065240556418
270000,130.2310791015625,394.65575560042635,524.8868347019888,60.85407327849976
271000,108.12222290039062,403.36568951560184,511.48791241599247,62.19710438650575
272000,91.60958862304688,410.1788521092385,501.7884407322854,63.24766222038483
273000,119.01406860351562,378.7525056246668,497.76657422818244,58.40186644847697
274000,90.63844299316406,390.2424818677828,480.88092486094683,60.17356709225201
275000,85.59535217285156,418.6910394229926,504.2863915958442,64.56020172652589
276000,98.17689514160156,414.2532368991524,512.430132040754,63.875913315299194
277000,127.37165832519531,399.9676039349288,527.3392622601241,61.67313546929513
278000,88.34770965576172,396.03789241751656,484.3856020732783,61.06719231693912
279000,80.77072143554688,392.62374339206144,473.3944648276083,60.54074649160794
280000,89.35639190673828,412.9340139951091,502.2904059018474,63.67249530825357
281000,99.09994506835938,419.6246628407389,518.7246079090983,64.70416209469946
282000,91.01565551757812,397.75414041802287,488.769795935601,61.33182973855227
283000,103.09614562988281,397.7652109730989,500.8613566029817,61.333536766412045
284000,111.88261413574219,391.9038867838681,503.78650091961026,60.4297479665304
285000,86.0380630493164,399.34369057789445,485.38175362721086,61.57693094520137
286000,106.35546875,402.23565265350044,508.59112140350044,62.022857983056994
287000,98.36225891113281,417.3130501564592,515.675309067592,64.3477222210008
288000,94.00372314453125,400.02266702149063,494.0263901660219,61.68162593993195
289000,120.96085357666016,395.418851470924,516.3797050475841,60.971739095766594
290000,83.80754852294922,391.40292632579803,475.21047484874725,60.35250220489531
291000,78.76227569580078,391.69570763781667,470.45798333361745,60.39764771503503
292000,120.4404525756836,378.3304018713534,498.770854447037,58.336780022216224
293000,81.62864685058594,391.62088151904754,473.2495283696335,60.38610987718494
294000,76.09455108642578,407.7567928172648,483.8513439036906,62.874191995899196
295000,92.65277099609375,411.4586359653622,504.11140696145594,63.44499891054081
296000,63.032779693603516,384.86418008152395,447.89695977512747,59.34425808973426
297000,83.70137023925781,394.8794743884355,478.5808446276933,60.88856967016792
298000,84.198486328125,402.9923444436863,487.1908307718113,62.13953632106616
299000,112.09339141845703,385.7444646246731,497.83785604313016,59.47999385269869
300000,81.93620300292969,364.0551207456738,445.99132374860346,56.135598381341275
301000,90.82279968261719,395.1235564108938,485.946356093511,60.92620597743029
302000,140.51182556152344,394.0541773852892,534.5660029468127,60.76131272891394
303000,105.58794403076172,386.7935719205998,492.3815159513615,59.64176129522896
304000,114.40956115722656,384.9741410687566,499.38370222598314,59.3612135601154
305000,109.59591674804688,383.4710047552362,493.0669215032831,59.12943696475984
306000,64.28231811523438,388.12014916783664,452.402467283071,59.84631330762802
307000,57.70945739746094,398.9494359213859,456.6588933188468,61.5161387195285
308000,71.29258728027344,383.0205783583224,454.3131656385958,59.05998331920825
309000,102.05010986328125,399.2806586541701,501.33076851745136,61.567211717112656
310000,122.158203125,377.6671856525354,499.8253887775354,58.234515180498576
311000,76.32147979736328,379.3571649695514,455.67864476691466,58.49510209387166
312000,94.4183349609375,395.86411389149725,490.28244885243475,61.04039648029784
313000,92.16867065429688,367.2124139564112,459.38108461070806,56.62243824033589
314000,97.74275970458984,386.82079997938126,484.5635596839711,59.64595973465574
315000,90.32490539550781,397.9651452875696,488.2900506830774,61.36436570340596
316000,90.4122314453125,381.62934689968824,472.04157834500074,58.84546192954228
317000,91.15532684326172,396.02353591658175,487.17886275984347,61.064978611583214
318000,89.32617950439453,393.4360612425953,482.76224074698985,60.66600210818096
319000,78.05853271484375,367.7806228455156,445.83915556035936,56.71005339578307
320000,79.11628723144531,386.1959586138837,465.312245845329,59.549612115993554
321000,90.57267761230469,406.22499091830105,496.79766853060573,62.637995301223185
322000,91.57252502441406,408.0895003513433,499.66202537575737,62.92549394290443
323000,76.32600402832031,405.28772470448166,481.613728732802,62.493473230918006
324000,76.91267395019531,410.6108384296531,487.5235123798484,63.314272492311126
325000,80.20401000976562,384.1015240554698,464.3055340652354,59.226660094425206
326000,70.8687973022461,402.01086377725005,472.87966107949615,61.98819658878258
327000,107.05872344970703,397.44778114836663,504.50650459807366,61.28459057079493
328000,104.36601257324219,378.2393975723535,482.60541014559567,58.322747584575545
329000,103.23070526123047,375.5476038462948,478.7783091075253,57.907685570828995
330000,76.29544067382812,416.5372270764783,492.8326677503064,64.22809392750618
331000,67.65455627441406,375.3492403784767,443.00379665289074,57.877098851048316
332000,96.12451171875,376.3495134944096,472.4740252131596,58.03133629122675
333000,102.00296020507812,391.3091033566743,493.31206356175244,60.33803514149324
334000,80.28386688232422,383.5031661624089,463.7870330447331,59.1343961034549
335000,112.18806457519531,381.39101456385106,493.57907913904637,58.808712197088475
336000,82.01025390625,405.2023912156001,487.2126451218501,62.48031520569775
337000,115.73153686523438,380.15109414886683,495.8826310141012,58.61752226327347
338000,91.9051742553711,385.97720825625584,477.88238251162693,59.515881833072605
339000,82.88841247558594,377.4537726920098,460.34218516759574,58.201607899269014
340000,69.31358337402344,406.49128416739404,475.8048675414175,62.679056475839076
341000,101.00863647460938,390.6902829427272,491.6989194173366,60.242615925424104
342000,58.3382568359375,382.8784022592008,441.2166590951383,59.03806042911577
343000,63.405216217041016,369.26593843009323,432.67115464713424,56.939082118012315
344000,112.21210479736328,371.40650722407736,483.61861202144064,57.26914782311928
345000,101.41555786132812,414.71779866795987,516.133356529288,63.94754656914188
346000,113.49759674072266,401.81015740986913,515.3077541505918,61.957248604837744
347000,91.48796844482422,362.47815068101045,453.96611912583467,55.892436966586224
348000,114.30711364746094,380.64576812880114,494.9528817762621,58.693798679356874
349000,104.10132598876953,386.09312817826867,490.1944541670382,59.53375614335062
350000,90.43974304199219,383.51751683466136,473.95725987665355,59.136608910055216
351000,110.18992614746094,369.85860527167097,480.0485314191319,57.03046857543833
352000,110.21634674072266,384.19006182067096,494.4064085613936,59.24031220408029
353000,87.83098602294922,384.8846104731783,472.71559649612755,59.34740836065569
354000,79.98663330078125,401.2227946250059,481.20942792578717,61.86668000817114
355000,132.07786560058594,354.1480229906738,486.2258885912597,54.607970203607486
356000,91.51644897460938,380.0053325393237,471.5217815139331,58.595046504229146
357000,104.12638092041016,395.6893563424237,499.81573726283386,61.0134496828766
358000,107.34309387207031,403.0985756162554,510.4416694883257,62.15591667145569
359000,130.75889587402344,390.0333144920878,520.7922103661112,60.14131446036363
360000,110.12718200683594,402.2893699388951,512.416551945731,62.031140937442785
361000,102.85957336425781,372.70371558330953,475.56328894756734,57.4691712902295
362000,76.60066986083984,395.5769980587065,472.17766791954637,60.99612456058016
363000,116.24433898925781,407.461472844705,523.7058118339628,62.82865503616725
364000,98.44584655761719,410.33764629019424,508.78349284781143,63.272147541039494
365000,122.01317596435547,398.52650938089937,520.5396853452548,61.45092542333056
366000,89.76305389404297,411.2662724778056,501.0293263718486,63.41533735967842
367000,112.31352233886719,407.40902317268774,519.7225455115549,62.82056754184067
368000,97.37543487548828,394.11006943229586,491.48550430778414,60.76993102137759
369000,98.26451873779297,415.3910124497488,513.6555311875418,64.05135298835083
370000,91.5826187133789,398.6279264707118,490.21054518409073,61.46656346465534
371000,109.40484619140625,404.52077197050676,513.925618161913,62.37521270332619
372000,92.59100341796875,388.355723828543,480.9467272465117,59.88263781946334
373000,107.73735046386719,400.0069013405591,507.7442518044263,61.67919494560569
374000,108.19676208496094,387.2695141774602,495.46627626242116,59.715149367148136
375000,96.62669372558594,400.51563462242484,497.1423283480108,61.75763924034749
376000,147.9575653076172,409.6861243140884,557.6436896217056,63.171685896900584
377000,116.83379364013672,412.6000875867903,529.433881226927,63.62100541653631
378000,122.59529876708984,387.677503074985,510.27280184207484,59.7780593486053
379000,71.31217956542969,388.6161428466439,459.9283224120736,59.92279321511066
380000,82.51242065429688,389.4598337310599,471.9722543853568,60.05288640690142
381000,80.84174346923828,426.68935117311776,507.53109464235604,65.79350402210726
382000,90.724609375,391.08151472266763,481.80612409766763,60.302942037656145
383000,101.58407592773438,420.09324760269374,521.6773235304281,64.77641567528593
384000,117.40811920166016,365.4531351691112,482.86125437077135,56.351165672482956
385000,80.9633560180664,371.5555244758725,452.5188804939389,57.29212558698518
386000,98.52821350097656,388.94668952561915,487.4749030265957,59.97376196835669
387000,81.42721557617188,396.80815355503,478.2353691312019,61.185962984896335
388000,67.65027618408203,377.5730398034211,445.22331598750316,58.21999833051078
389000,74.20195770263672,381.0062477728352,455.2082054754719,58.74938295593757
390000,99.60066223144531,404.69325512158684,504.29391735303216,62.401808799205156
391000,99.52677917480469,419.4657371572248,518.9925163320295,64.67965649696482
392000,96.59028625488281,376.8246031533927,473.4148894082755,58.10459289653745
393000,87.31818389892578,405.1640289374627,492.4822128363885,62.47439992167675
394000,103.76818084716797,397.9315607538447,501.69974160101265,61.35918712524684
395000,94.39700317382812,376.9767153635621,471.37371853739023,58.12804788852184
396000,97.90092468261719,388.1813782065292,486.0823028891464,59.85575453926977
